file_path,line_number,line_text,is_level_symbol,detected_symbol,symbol_category,has_comma_after_symbol
"data/filted/TPDM,113,審訴,2408,20250121,1.json",412,一、證據清單及待證事實,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",414,二、按行為後法律有變更者，適用行為時之法律，但行為後之法,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",432,三、核被告就犯罪事實一、㈠所為，係犯刑法第339條之4第1項第,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",444,一、㈠係以一行為觸犯三人以上共同犯詐欺取財、洗錢及行使,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",446,三人以上共同犯詐欺取財、洗錢及行使偽造私文書罪嫌，均,True,三,中文數字,False
"data/filted/TPDM,113,審訴,2408,20250121,1.json",449,四、按偽造之印章、印文或署押，不問屬於犯人與否，沒收之，,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",460,五、依刑事訴訟法第251條第1項提起公訴。,True,五,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",473,一、冒用政府機關或公務員名義犯之。,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",474,二、三人以上共同犯之。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",475,三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2408,20250121,1.json",477,四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",13,未扣案之犯罪所得新臺幣壹萬貳仟元沒收，於全部或一部不能沒,True,未,地支,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",26,一所示之款項，並至指定地點將詐欺贓款交予「帥哥一枚」，以,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",30,甲、程序方面：,True,甲,天干,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",34,乙、實體方面：,True,乙,天干,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",35,一、上開犯罪事實，業據被告坦承不諱（見偵15688卷第8至11頁,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",58,二、按共同正犯之意思聯絡，不限於事前有所協議，其於行為當,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",75,三、按洗錢防制法所稱洗錢，指下列行為：一、隱匿特定犯罪所,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",91,四、綜據上情，本案事證明確，被告犯行均足可認定，應依法論,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",93,五、論罪科刑：,True,五,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",94,㈠新舊法比較：,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",121,㈡核被告就附表一編號1至6所為，均係犯刑法第339條之4第1項,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",126,㈢公訴意旨雖認被告本案附表一編號1至6所為犯行，亦構成刑,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",140,㈣被告所犯三人以上共同詐欺取財罪、洗錢罪間之犯行具有局,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",143,㈤被告如附表一編號1至6所示犯行，犯行時間與法益侵害對象,True,㈤,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",145,㈥被告雖於偵查及本院審理中均坦承涉有加重詐欺取財犯行，,True,㈥,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",151,㈦爰以行為人之責任為基礎，審酌被告明知現今社會詐欺集團,True,㈦,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",162,㈧不定應執行刑之說明：,True,㈧,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",176,六、沒收：,True,六,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",177,㈠按犯罪所得，屬於犯罪行為人者，沒收之；前二項之沒收，,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",186,㈡按修正後洗錢防制法第25條第1項規定：「犯第19條、第20條,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",198,丙、公訴不受理部分：,True,丙,天干,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",199,一、公訴意旨略以：被告就附表二（即起訴書附表編號4）所示,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",203,二、按已經提起公訴或自訴之案件，在同一法院重行起訴者，應諭知不受理之判決，刑事訴訟法第303條第2款定有明文。所謂「同一案件」，乃指前、後案件之被告及犯罪事實俱相同者而言，既經合法提起公訴或自訴發生訴訟繫屬，即成為法院審判之對象，而須依刑事訴訟程式，以裁判確定其具體刑罰權之有無及範圍，自不容許重複起訴，檢察官就同一事實，無論其為先後兩次起訴或在一個起訴書內重複追訴，法院均應依刑事訴訟法第303條第2款就重行起訴之同一事實部分諭知不受理之判決，以免法院對僅有同一刑罰權之案件，先後為重複之裁判，或更使被告遭受二重處罰之危險，此為刑事訴訟法上「一事不再理原則」。而所稱「同一案件」包含事實上及法律上同一案件，舉凡自然行為事實相同、基本社會事實相同（例如加重結果犯、加重條件犯等）、實質上一罪（例如吸收犯、接續犯、集合犯、結合犯等）、裁判上一罪（例如想像競合犯等）之案件皆屬之（最高法院60年台非字第77號判決意旨參照）。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",204,三、經查：,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",205,㈠被告加入詐欺集團擔任「車手」之工作，與詐欺集團成員共,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",221,㈡而本案檢察官復以上開公訴意旨之內容向本院再提起公訴，,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",235,㈢詐欺集團對告訴人楊書銘以同一詐欺手段使告訴人楊書銘陸,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2414,20250110,1.json",271,一、冒用政府機關或公務員名義犯之。,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",272,二、三人以上共同犯之。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",273,三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2414,20250110,1.json",275,四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",14,乙○○犯如附表一編號1、附表二編號1所示之罪，各處如附表一編,True,乙,天干,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",19,壹、本案依刑事訴訟法第310條之2準用同法第454條第2項規定，,True,壹,大寫中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",22,一、本案犯罪事實欄一、部分，應予更正如下：,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",23,乙○○依其智識程度及社會生活通常經驗，可知在一般正常情,True,乙,天干,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",36,㈠先由「火」向附表一編號1所示之人施以詐術，致附表一編號,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",45,㈡先由「火」向附表二編號1所示之人施以詐術，致其陷於錯誤,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",53,二、證據部分另應補充增列「被告乙○○於本院準備程序中及審理,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",56,貳、論罪科刑之依據：,True,貳,大寫中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",57,一、新舊法比較：按行為後法律有變更者，適用行為時之法律，,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",64,㈠被告乙○○行為後，洗錢防制法業於民國113年7月31日修正公,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",81,㈡惟法律變更之比較，應就罪刑有關之法定加減原因與加減例,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",85,二分之一，則為有期徒刑減輕方法，刑法第66條前段規定甚,True,二,中文數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",114,㈢又關於自白減刑之規定，被告行為時即修正前洗錢防制法第1,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",124,㈣經查，被告本案洗錢之財物未達1億元，其於偵查中、本院準,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",141,二、就事實欄一㈠即附表一編號1所犯刑法第339條第1項之詐欺取,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",146,㈠按共同正犯應就全部犯罪結果共負責任，故正犯中之一人，,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",181,㈡經查：,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",209,三、核被告就事實欄一㈠即附表一編號1所為，係犯刑法第339條,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",215,四、起訴書就附表一編號1部分，雖漏載起訴法條包括洗錢防制,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",227,五、公訴意旨認被告就附表一編號1、附表二編號1部分均涉犯刑,True,五,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",235,六、被告與「火」間，具犯意聯絡及行為分擔，應論以共同正犯,True,六,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",237,七、被告上開所為，均係以一行為觸犯數罪名，為想像競合犯，,True,七,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",240,八、被告上開所為，犯意各別，行為互殊，應予分論併罰（共2,True,八,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",242,九、被告於偵查中、本院準備程序中及審理時均自白洗錢犯行，,True,九,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",245,十、爰以行為人之責任為基礎，審酌被告有偽造文書、詐欺、竊,True,十,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",258,參、沒收部分：按沒收適用裁判時之法律；本法總則於其他法律,True,參,大寫中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",268,一、依被告於本院準備程序中供稱：我沒有拿到任何報酬。之前,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",273,二、至被告依指示領取之如附表一編號1所示帳戶提款卡，已由,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",279,三、另如附表二編號1所示被害人之受騙款項，固係被告洗錢之,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",317,一、乙○○知悉金融機構帳戶為個人信用、財產之重要表徵，而詐,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",328,㈠詐欺集團成員Line暱稱「鄒益賢_OK」以附表一所示詐欺方式,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",335,㈡詐欺集團成員臉書名稱「姜馨馨」、「7-ELEVEN客服」、Lin,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",337,甲○○陷於錯誤，依指示轉帳至附表二所示丙○○中華郵政、新,True,甲,天干,False
"data/filted/TPDM,113,審訴,2419,20250116,1.json",341,二、案經丙○○、甲○○訴由臺北市政府警察局少年警察隊報告偵辦,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",344,一、證據清單：,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",346,二、核被告於犯罪事實一、㈠所為，係犯刑法第339條之4第1項第,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",357,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",370,一、冒用政府機關或公務員名義犯之。,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",371,二、三人以上共同犯之。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",372,三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",374,四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",379,一、意圖掩飾或隱匿特定犯罪所得來源，或使他人逃避刑事追訴,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",381,二、掩飾或隱匿特定犯罪所得之本質、來源、去向、所在、所有,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2419,20250116,1.json",383,三、收受、持有或使用他人之特定犯罪所得。,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",22,一、本案之犯罪事實及證據，除下列更正與補充外，其餘均引用,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",24,"㈠附表二編號1、2、4、5、6提領金額欄「2萬0,005元、2萬0,0",True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",28,㈡犯罪事實欄第一段倒數第2至3行「並交予林建翔，以此方式,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",31,㈢證據增列「被告林日申、李庭豪於本院審理中之自白」。,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",32,㈣理由部分補充：,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",67,二、論罪科刑：,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",68,㈠新舊法比較：,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",76,六月以上五年以下有期徒刑，併科新臺幣五千萬元以下罰金,True,六,中文數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",95,㈡核被告林日申就起訴書附表一編號1所示告訴人被害部分，係,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",100,㈢核被告李庭豪就起訴書附表一編號2所示告訴人被害部分，係,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",105,㈣被告林日申於起訴書附表二編號1至3所示時、地，數次提領,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",107,一法益，為數個舉動之接續施行，為接續犯，應僅論以一罪,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",109,㈤被告李庭豪於起訴書附表二編號4至6所示時、地，數次提領,True,㈤,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",111,一法益，為數個舉動之接續施行，為接續犯，應僅論以一罪,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",113,㈥被告2人所犯三人以上共同詐欺取財罪、洗錢罪間之犯行具有,True,㈥,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",115,一重論以三人以上共同詐欺取財罪。,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",116,㈦被告李庭豪於偵查及本院審理中均自白本案犯行，且查無獲,True,㈦,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",124,㈧爰以行為人之責任為基礎，審酌被告2人明知現今社會詐欺集,True,㈧,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",139,三、沒收：,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",140,㈠按犯詐欺犯罪，其供犯罪所用之物，不問屬於犯罪行為人與,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",152,㈡犯罪所得：,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",169,㈢按修正後洗錢防制法第25條第1項規定：「犯第19條、第20條,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2427,20250110,1.json",182,四、據上論斷，應依刑事訴訟法第273條之1第1項、第299條第1,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",202,一、冒用政府機關或公務員名義犯之。,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",203,二、三人以上共同犯之。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",204,三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",206,四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",229,一、林日申、李庭豪、林建翔(林建翔所涉詐欺等罪嫌，另由警,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",243,二、案經陳俊宏、陳亞君訴由臺北市政府警察局中山分局報告偵,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",246,一、證據清單及待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",248,二、按行為後法律有變更者，適用行為時之法律，但行為後之法,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",264,三、核被告林日申、李庭豪所為，均係犯刑法第339條之4第1項,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2427,20250110,1.json",272,四、依刑事訴訟法第251條第1項提起公訴。,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",12,甲○○犯三人以上共同冒用公務員名義詐欺取財罪，處有期徒刑拾,True,甲,天干,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",15,一、本案犯罪事實及證據，除下列更正與補充外，其餘均引用檢,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",17,㈠犯罪事實欄第一段第1行「甲○○自民國113年7月起與本案詐欺,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",21,㈡同上段第2行「加重詐欺取財」更正為「三人以上共同冒用公,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",23,㈢同上段倒數第3行「放置款項，」補充為「放置款項，讓詐欺,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",25,㈣證據項目增列「被告甲○○於本院審理中之自白」。,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",26,㈤理由部分並補充：,True,㈤,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",41,乙○○○面交取款並將贓款轉交其他詐欺集團成員，足徵被告,True,乙,天干,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",59,二、論罪科刑：,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",60,㈠新舊法比較：,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",87,㈡核被告所為，係犯刑法第339條之4第1項第1款、第2款之三人,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",92,㈢被告所犯三人以上共同冒用公務員名義詐欺取財罪、洗錢罪,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",96,㈣被告與所屬詐欺集團成員先後以相同理由詐騙告訴人乙○○○，,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",99,一法益，屬接續犯，應僅論以一罪。,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",100,"㈤被告於偵查及本院審理中均坦承涉有加重詐欺取財犯行，其並與告訴人和解，願賠償告訴人90萬元（和解筆錄見本院卷第37頁），迄本判決宣判日止，依約已賠償1萬元，其已賠償金額高於本案犯罪所得3,000元（詳下述），堪認被告已主動繳交犯罪所得，是有詐欺犯罪危害防制條例第47條前段減刑規定之適用。至關於洗錢自白之減輕，因從一重而論以加重詐欺取財罪，未另依113年修正前洗錢防制法第16條第2項規定減輕其刑，然得作為刑法第57條量刑審酌之事由，附此說明。",True,㈤,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",101,㈥爰以行為人之責任為基礎，審酌被告明知現今社會詐欺集團橫行，集團分工式之詐欺行為往往侵害相當多被害人之財產法益，對社會治安產生重大危害，竟因私利而與詐欺集團合流，造成告訴人財產損失及社會治安之重大危害，所為應予非難；並考量被告於偵、審中均坦承犯罪，且已與告訴人和解，願賠償告訴人所受損失，犯後態度良好；兼衡被告於本案詐欺集團之角色地位及分工情形、犯罪所造成之損害、高職畢業之智識程度、自述從事油漆工作、無需扶養之人、勉持之家庭經濟狀況（見本院卷第31頁）及其素行等一切情狀，就其所犯量處如主文所示之刑。,True,㈥,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",102,三、沒收：,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",103,"㈠按犯罪所得，屬於犯罪行為人者，沒收之。前二項之沒收，於全部或一部不能沒收或不宜執行沒收時，追徵其價額。刑法第38條之1第1項、第3項分別定有明文。另刑法沒收新制目的在於澈底剝奪犯罪行為人之犯罪所得，使其不能坐享犯罪成果，以杜絕犯罪誘因，性質上屬類似不當得利之衡平措施。而考量避免雙重剝奪，犯罪所得如已實際發還或賠償被害人者，則不予宣告沒收或追徵。被告因本案犯行獲有3,000元一節，業據被告於警詢、偵查中坦承不諱（見偵卷第12、14、228頁），是被告本案犯罪所得應為3,000元。被告依其與告訴人之和解筆錄，於114年1月10日前應給付第一期金額1萬元，且確已給付，有本院114年1月20日公務電話紀錄在卷可考（見本院卷第39頁）。則被告已付出高於其本案犯罪所得甚多之金額，堪認已無保留犯罪所得，且已實際賠償告訴人，依上開說明，不再予以宣告沒收本案犯罪所得。",True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",104,㈡被告供本案聯繫使用之工作機1支，固為供被告本案犯罪所用,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",108,㈢按修正後洗錢防制法第25條第1項規定：「犯第19條、第20條,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",122,四、據上論斷，應依刑事訴訟法第273條之1第1項、第299條第1,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",142,一、冒用政府機關或公務員名義犯之。,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",143,二、三人以上共同犯之。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",144,三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",146,四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",166,一、甲○○自民國113年7月起與本案詐欺集團不詳成員，共同意圖,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",178,二、案經乙○○○訴由新北市政府警察局新店分局報告偵辦。,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",180,一、證據清單及待證事實：,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",182,二、核被告所為，係犯刑法第339條之4第1項第1款、第2款加重,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2434,20250121,1.json",187,一重論以加重詐欺取財罪嫌。至被告本案擔任面交車手所獲,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2434,20250121,1.json",191,三、依刑事訴訟法第251條第1項提起公訴。,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",27,壹份、扣案偽造民國一一三年一月十日「定勝資本存款憑證收據,True,壹,大寫中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",35,一、林哲賢於民國113年1月7日前某時，因缺錢花用，透過網路,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",63,㈠林哲賢經「上帶」、「金帶」及首揭「飛機」群組內其他成,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",77,三人以上意圖為自己不法所有之詐欺取財、隱匿犯罪所得去,True,三,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",99,㈡王柏仁與「陳雅婷」、「路遙知馬力」聯繫後，知悉所謂「,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",151,二、案經黃鈺文訴由新北市政府警察局新店分局報告臺灣臺北地,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",154,一、本件被告林哲賢、王柏仁、呂聯信所犯均係死刑、無期徒刑,True,一,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",164,二、首揭犯罪事實，業據林哲賢於警詢、偵訊及本院審理時（見,True,二,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",182,三、新舊法比較：,True,三,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",183,㈠林哲賢、王柏仁、呂聯信於本案行為後，洗錢防制法經總統,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",193,二條各款所列洗錢行為者，處七年以下有期徒刑，併科新臺,True,二,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",195,二項）前二項情形，不得科以超過其特定犯罪所定最重本刑,True,二,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",204,六月以上五年以下有期徒刑，併科新臺幣五千萬元以下罰金,True,六,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",213,㈡本次修正雖對洗錢行為之構成要件文字有所修正，然不過係,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",224,一即3年6月。,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",240,四、論罪科刑：,True,四,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",241,㈠核林哲賢於犯罪事實「一、㈠」所為，係犯刑法第339條之4第,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",277,㈡公訴意旨認呂聯信於犯罪事實「一、㈡」犯行同時犯刑法第21,True,㈡,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",292,㈢林哲賢、王柏仁、呂聯信行為後，總統於113年7月31日以華,True,㈢,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",303,㈣按想像競合犯之處斷刑，本質上係「刑之合併」，其所謂從,True,㈣,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",304,一重處斷，乃將想像競合犯組成之評價上數罪，合併為科刑,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",305,一罪，其所對應之刑罰，亦合併其評價上數罪之數法定刑，,True,一,中文數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",322,㈤爰以林哲賢、王柏仁、呂聯信各別行為為基礎，審酌近年我,True,㈤,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",340,五、沒收：,True,五,中文數字,True
"data/filted/TPDM,113,審訴,2439,20250116,1.json",341,㈠林哲賢、王柏仁、呂聯信行為後，本次修正業將洗錢防制法,True,㈠,圍字數字,False
"data/filted/TPDM,113,審訴,2439,20250116,1.json",349,㈡又上開洗錢防制法、防詐條例關於沒收之規定，固為刑法沒,True,㈡,圍字數字,False
