"annotation_id","annotator","created_at","detected_symbol","file_path","has_comma_after_symbol","id","is_level_symbol","lead_time","line_number","line_text","sentiment","symbol_category","updated_at"
376,"1","2025-10-10T14:39:12.788708Z","三","data/filted/TPDM,113,審訴,2213,20250109,1.json",True,10395,True,0.555,175,"三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，","Positive","中文數字","2025-10-10T14:39:12.788731Z"
610,"1","2025-10-10T14:46:39.186535Z","五","data/filted/TPDM,113,審訴,2213,20250109,1.json",True,10404,True,0.633,298,"五、依刑事訴訟法第251條第1項提起公訴。","Positive","中文數字","2025-10-10T14:46:39.186555Z"
984,"1","2025-10-10T14:58:55.557861Z","一","data/filted/TPDM,113,審訴,2216,20250116,1.json",True,10433,True,0.511,305,"一、犯罪事實：林信利於民國112年3月間起，加入真實姓名年籍","Positive","中文數字","2025-10-10T14:58:55.557882Z"
659,"1","2025-10-10T14:47:39.648045Z","二","data/filted/TPDM,113,審訴,2216,20250116,1.json",True,10434,True,0.474,323,"二、證據清單：","Positive","中文數字","2025-10-10T14:47:39.648065Z"
729,"1","2025-10-10T14:49:05.420433Z","四","data/filted/TPDM,113,審訴,2216,20250116,1.json",True,10442,True,0.504,366,"四、併案理由：被告林信利前因於附表所示時間，提領或轉匯本","Positive","中文數字","2025-10-10T14:49:05.420454Z"
693,"1","2025-10-10T14:48:20.441958Z","十","data/filted/TPDM,113,審訴,2219,20250113,1.json",False,10459,True,0.874,151,"十年以下有期徒刑，併科新臺幣一億元以下罰金。其洗錢之","Negative","中文數字","2025-10-10T14:48:20.441975Z"
374,"1","2025-10-10T14:39:10.662368Z","三","data/filted/TPDM,113,審訴,2220,20250106,1.json",True,10503,True,1.151,266,"三、收受、持有或使用他人之特定犯罪所得。","Positive","中文數字","2025-10-10T14:39:10.662386Z"
228,"1","2025-10-10T14:32:22.709072Z","六","data/filted/TPDM,113,審訴,2232,20250109,1.json",True,10512,True,1.378,117,"六、如不服本件判決，得自收受送達之翌日起20日內，向本院提","Positive","中文數字","2025-10-10T14:32:22.709090Z"
1055,"1","2025-10-10T15:00:14.541381Z","四","data/filted/TPDM,113,審訴,2232,20250109,1.json",True,10535,True,0.54,315,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T15:00:14.541400Z"
562,"1","2025-10-10T14:45:06.685178Z","未","data/filted/TPDM,113,審訴,2232,20250109,1.json",False,10540,True,0.966,328,"未達新臺幣一億元者，處 6 月以上 5 年以下有期徒刑，併科新","Negative","地支","2025-10-10T14:45:06.685197Z"
732,"1","2025-10-10T14:49:09.055393Z","㈡","data/filted/TPDM,113,審訴,2262,20250116,1.json",False,10570,True,0.755,316,"㈡告訴人賴昱婷、陳婉綺於警詢中之指訴。","Positive","圍字數字","2025-10-10T14:49:09.055414Z"
182,"1","2025-10-10T14:30:21.220939Z","四","data/filted/TPDM,113,審訴,2262,20250116,1.json",True,10579,True,1.032,344,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T14:30:21.220960Z"
990,"1","2025-10-10T14:59:02.119396Z","貳","data/filted/TPDM,113,審訴,2299,20250113,1.json",True,10632,True,0.495,37,"貳、實體部分：","Positive","大寫中文數字","2025-10-10T14:59:02.119416Z"
247,"1","2025-10-10T14:33:38.843319Z","一","data/filted/TPDM,113,審訴,2299,20250113,1.json",True,10643,True,0.609,255,"一、冒用政府機關或公務員名義犯之。","Positive","中文數字","2025-10-10T14:33:38.843338Z"
506,"1","2025-10-10T14:42:59.651327Z","㈠","data/filted/TPDM,113,審訴,2328,20250122,1.json",False,10723,True,0.682,456,"㈠按行為後法律有變更者，適用行為時之法律，但行為後之法律有利於行","Positive","圍字數字","2025-10-10T14:42:59.651348Z"
387,"1","2025-10-10T14:39:24.552624Z","㈧","data/filted/TPDM,113,審訴,2343,20250108,2.json",False,10778,True,0.607,96,"㈧爰審酌被告加入詐欺集團擔任面交取款車手之分工角色，不","Positive","圍字數字","2025-10-10T14:39:24.552642Z"
1024,"1","2025-10-10T14:59:39.382324Z","㈡","data/filted/TPDM,113,審訴,2346,20250121,1.json",False,10815,True,0.475,81,"㈡論罪部分：","Positive","圍字數字","2025-10-10T14:59:39.382341Z"
252,"1","2025-10-10T14:33:46.567416Z","二","data/filted/TPDM,113,審訴,2346,20250121,1.json",True,10835,True,0.702,258,"二、卯○○、丁○○、丙○○、江○呈即與本案詐欺集團成員共同意圖","Positive","中文數字","2025-10-10T14:33:46.567436Z"
637,"1","2025-10-10T14:47:16.170841Z","㈠","data/filted/TPDM,113,審訴,2346,20250121,1.json",False,10840,True,0.904,284,"㈠被告行為後，洗錢防制法於113年7月31日修正公布，同年0月","Positive","圍字數字","2025-10-10T14:47:16.170862Z"
114,"1","2025-10-10T13:42:49.972467Z","四","data/filted/TPDM,113,審訴,2353,20250116,1.json",True,10912,True,3.08,261,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T13:42:49.972493Z"
771,"1","2025-10-10T14:51:28.911447Z","㈡","data/filted/TPDM,113,審訴,2368,20250123,1.json",False,10970,True,0.722,201,"㈡被告與其他共同正犯於附表一各次犯行合力隱匿詐騙贓款之去向，為其於本案所隱匿之財物，本應全數依洗錢防制法第18條第1項前段規定，於本案所犯之各罪之主文內宣告沒收。然被告於偵訊時陳稱：約定報酬是每日3,000元，超過12點算加班，可以領5,000元，直接從領到的錢抽等語（見偵卷第126頁），據此估算被告於本案實際獲得犯罪所得為3,000元，故如對被告沒收所屬詐騙集團全部隱匿去向之金額，有過苛之虞，爰依刑法第38條之2第2項規定不予宣告沒收或追徵。然被告本案獲得3,000元，仍屬於被告犯罪所得，應依刑法第38條之1第1項前段規定，於所對應之罪之主文內宣告沒收，並依同條第3項規定，諭知於全部或一部不能沒收或不宜執行沒收時，追徵其價額。","Positive","圍字數字","2025-10-10T14:51:28.911468Z"
454,"1","2025-10-10T14:41:21.002201Z","㈡","data/filted/TPDM,113,審訴,2406,20250109,1.json",False,11000,True,0.864,86,"㈡被告雖於本院審理中辯稱：伊是被「原哥」和「涵」軟禁後被要求去領款，非出於自由意志去領錢云云，惟被告於檢察官訊問時辯稱：「（問：你是否有永豐銀行及富邦銀行帳戶？）有，這兩個帳戶的存摺、提款卡、網銀帳密我有提供給我朋友『原哥』的朋友『涵』，我都不知道他們的年籍資料，他說有兩間公司要匯薪資給他，我朋友『原哥』知道我有銀行帳戶就跟我借。（問：就算真的是借帳號要匯薪資進來，匯進來後你幫他提領就好，為何要提供提款卡，甚至網銀帳密給對方？）因為我剛好有辦網銀，我沒想太多。（問：何時何地出借？）我現在想不出來，我回去想一想。『原哥』和『涵』直接和我約在西門捷運站6號出口跟我拿提款卡的，我另當面告知網銀帳密給『涵』。我確定只有提供這兩個帳戶。（問：有何證據資科可以佐證？）沒有，都只有講電話。我和『原哥』案發時間那一段的LINE都刪掉了，我跟『涵』沒有任何對話過。（問：所以你上述說法無法提出證據佐證？）是。（問：本署如何信你講的話是真的？）【被告沉默】（問：確定你銀行只有提供提款卡及網路銀行帳密，沒有提供存摺？）有存摺，沒有印章。（問：但你的銀行帳戶在8月18日其中一位被害人匯款當天有在銀行領現45萬元的紀錄，顯然要有存摺及印章才有辦法領這麼大額，有何意見？）我還有直接去領錢過，就是8月18日『涵』有拜託我去銀行領錢，我去台北富邦萬華那邊的分行，我領出後就交給『涵』，他沒有說那什麼錢，我就直接幫忙領，我確定只有領這筆。（問：為何在完全不清楚款項來源的情況就幫忙領款？）我當下沒想那麼多，我真沒有拿報酬。」等語（見偵卷第298頁）。可見被告於偵訊時並未提及有被「原哥」和「涵」軟禁且被強迫去臨櫃領錢，且還稱是「涵」拜託其去銀行領錢，並稱「他沒有說那什麼錢，我就直接幫忙領」、「我當下沒想那麼多，我真沒有拿報酬」等語，辯護人於偵查中之「刑事答辯狀」中並寫道「又因臨櫃提款需要被告的印章，因此去年某日在『涵』以需要被告印章才能提款及女生提領大筆現金不安全等理由的拜託下，被告才會去富邦銀行萬華分行提領45萬元，再轉交給『涵』」等語（見偵卷第313頁）。若被告確如其於本院審理中所稱「遭強制帶去旅館軟禁2週後方因配合去銀行領錢才被放回家」、「回家後只能三緘其口不敢報警」，豈會於偵查中無論是對辯護人還是對檢察官均未提及上開遭強迫之情節，反而還敘述「涵」是以什麼理由拜託，並稱自己沒想太多就自願幫忙領錢？且被告究竟有無領得報酬一節，被告於偵訊中堅稱沒有拿報酬，於本院審理中辯護人卻為其辯護稱有領得4萬元報酬，且願意交出此不法所得，然被告卻又當庭稱「我本案沒有獲得犯罪所得，當時是『涵』請我幫忙他去手機店拿手機，『涵』給我的4 萬元是要請我去幫他拿手機，手機我就給『涵』了」云云（見本院卷第56頁），則被告就到底有無從「原哥」或「涵」那裡拿到錢、拿到的錢是什麼性質等節，均有不同版本，且被告自「涵」或「原哥」處拿到4萬元一節，於偵查中未經被告或辯護人提及，而「拿手機」一節，無論是偵查中被告之供述或辯護人於偵查、本院審理中之辯護意旨，均未提及此事，由上揭情形可知被告之辯詞有多種不同版本，且於本院質疑何以被告之辯詞前後不一且會臨時出現新抗辯理由與未曾提及之情節時，被告均保持沉默（見本院卷第51、57頁），未能提出合理說法。又被告就其偵查中或本院審理中之辯詞，均無法提出任何證據以實其說，自無法採信其前後不一又會臨時出現新情節之說法。從而，被告於本院審理中突然稱其臨櫃領錢係非出於自由意志云云，顯非可採。","Positive","圍字數字","2025-10-10T14:41:21.002224Z"
867,"1","2025-10-10T14:54:52.990417Z","㈥","data/filted/TPDM,113,審訴,2406,20250109,1.json",False,11004,True,2.314,127,"㈥綜據上情，被告所辯均無可採信，其任意提供名下帳戶供詐","Positive","圍字數字","2025-10-10T14:54:52.990437Z"
1025,"1","2025-10-10T14:59:40.423371Z","㈦","data/filted/TPDM,113,審訴,2414,20250110,1.json",False,11064,True,0.506,151,"㈦爰以行為人之責任為基礎，審酌被告明知現今社會詐欺集團","Positive","圍字數字","2025-10-10T14:59:40.423394Z"
554,"1","2025-10-10T14:44:57.632607Z","㈠","data/filted/TPDM,113,審訴,2419,20250116,1.json",False,11084,True,0.613,36,"㈠先由「火」向附表一編號1所示之人施以詐術，致附表一編號","Positive","圍字數字","2025-10-10T14:44:57.632629Z"
441,"1","2025-10-10T14:41:06.801080Z","㈠","data/filted/TPDM,113,審訴,2419,20250116,1.json",False,11095,True,0.523,146,"㈠按共同正犯應就全部犯罪結果共負責任，故正犯中之一人，","Positive","圍字數字","2025-10-10T14:41:06.801103Z"
186,"1","2025-10-10T14:30:26.969364Z","㈣","data/filted/TPDM,113,審訴,2427,20250110,1.json",False,11134,True,1.099,105,"㈣被告林日申於起訴書附表二編號1至3所示時、地，數次提領","Positive","圍字數字","2025-10-10T14:30:26.969388Z"
735,"1","2025-10-10T14:49:13.042882Z","三","data/filted/TPDM,113,審訴,2439,20250116,1.json",True,11196,True,0.639,182,"三、新舊法比較：","Positive","中文數字","2025-10-10T14:49:13.042900Z"
584,"1","2025-10-10T14:45:59.467306Z","四","data/filted/TPDM,113,審訴,2460,20250102,1.json",True,11311,True,0.703,211,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T14:45:59.467324Z"
725,"1","2025-10-10T14:49:00.923774Z","二","data/filted/TPDM,113,審訴,2460,20250102,1.json",True,11313,True,0.467,234,"二、配合辦理都市更新重建之處理程序。","Positive","中文數字","2025-10-10T14:49:00.923803Z"
930,"1","2025-10-10T14:56:08.683882Z","⑴","data/filted/TPDM,113,審訴,2464,20250120,1.json",False,11326,True,0.439,80,"⑴洗錢防制法第2條原規定：「本法所稱洗錢，指下列行為：","Positive","括號數字","2025-10-10T14:56:08.683899Z"
505,"1","2025-10-10T14:42:58.430832Z","⑵","data/filted/TPDM,113,審訴,2464,20250120,1.json",False,11328,True,1.432,92,"⑵修正前洗錢防制法第14條原規定：「（第1項）有第二條各","Positive","括號數字","2025-10-10T14:42:58.430854Z"
503,"1","2025-10-10T14:42:54.247028Z","一","data/filted/TPDM,113,審訴,2464,20250120,1.json",True,11337,True,0.895,283,"一、何文輝於民國113年3、4月間，加入真實姓名年籍不詳通訊","Positive","中文數字","2025-10-10T14:42:54.247047Z"
801,"1","2025-10-10T14:52:12.595827Z","二","data/filted/TPDM,113,審訴,2491,20250109,1.json",True,11401,True,0.451,291,"二、三人以上共同犯之。","Positive","中文數字","2025-10-10T14:52:12.595846Z"
696,"1","2025-10-10T14:48:24.034476Z","五","data/filted/TPDM,113,審訴,2499,20250124,1.json",True,11432,True,0.567,263,"五、依刑事訴訟法第251條第1項提起公訴。","Positive","中文數字","2025-10-10T14:48:24.034495Z"
636,"1","2025-10-10T14:47:14.777999Z","二","data/filted/TPDM,113,審訴,2504,20250109,1.json",False,11450,True,0.987,86,"二條各款所列洗錢行為者，處七年以下有期徒刑，併科新臺","Negative","中文數字","2025-10-10T14:47:14.778020Z"
522,"1","2025-10-10T14:43:19.587871Z","四","data/filted/TPDM,113,審訴,2504,20250109,1.json",True,11473,True,0.537,271,"四、使用自己之特定犯罪所得與他人進行交易。","Positive","中文數字","2025-10-10T14:43:19.587887Z"
1060,"1","2025-10-10T15:00:19.674386Z","二","data/filted/TPDM,113,審訴,2510,20250109,1.json",True,11500,True,0.478,21,"二、論罪科刑","Positive","中文數字","2025-10-10T15:00:19.674404Z"
449,"1","2025-10-10T14:41:15.570397Z","二","data/filted/TPDM,113,審訴,2510,20250109,1.json",True,11515,True,0.538,265,"二、案經乙○○訴由新北市政府警察局新店分局報告偵辦。","Positive","中文數字","2025-10-10T14:41:15.570415Z"
710,"1","2025-10-10T14:48:43.676540Z","一","data/filted/TPDM,113,審訴,2523,20250123,1.json",True,11527,True,0.636,20,"一、本案犯罪事實及證據，除增列「被告謝竹軒於本院審理中之","Positive","中文數字","2025-10-10T14:48:43.676562Z"
782,"1","2025-10-10T14:51:48.415347Z","㈠","data/filted/TPDM,113,審訴,2523,20250123,1.json",False,11529,True,0.581,23,"㈠新舊法比較：","Positive","圍字數字","2025-10-10T14:51:48.415367Z"
963,"1","2025-10-10T14:57:43.625560Z","二","data/filted/TPDM,113,審訴,2547,20250109,1.json",True,11598,True,0.474,285,"二、按行為後法律有變更者，適用行為時之法律，但行為後之法","Positive","中文數字","2025-10-10T14:57:43.625583Z"
518,"1","2025-10-10T14:43:15.440498Z","㈠","data/filted/TPDM,113,審訴,2549,20250123,1.json",False,11613,True,0.445,24,"㈠新舊法比較：","Positive","圍字數字","2025-10-10T14:43:15.440519Z"
545,"1","2025-10-10T14:44:47.341354Z","三","data/filted/TPDM,113,審訴,2549,20250123,1.json",True,11618,True,0.525,72,"三、沒收：","Positive","中文數字","2025-10-10T14:44:47.341374Z"
514,"1","2025-10-10T14:43:11.089911Z","㈡","data/filted/TPDM,113,審訴,2569,20250121,1.json",False,11636,True,0.614,23,"㈡起訴書犯罪事實欄第一段第4行至第5行「每日港幣2,500元至","Positive","圍字數字","2025-10-10T14:43:11.089931Z"
171,"1","2025-10-10T14:30:02.971534Z","一","data/filted/TPDM,113,審訴,2595,20250113,1.json",True,11704,True,1.111,43,"一、新舊法比較：按行為後法律有變更者，適用行為時之法律，","Positive","中文數字","2025-10-10T14:30:02.971555Z"
210,"1","2025-10-10T14:31:45.616862Z","參","data/filted/TPDM,113,審訴,2595,20250113,1.json",False,11707,True,1.16,60,"參照）；有期徒刑減輕者，減輕其刑至二分之一，則為有期","Negative","大寫中文數字","2025-10-10T14:31:45.616880Z"
510,"1","2025-10-10T14:43:05.855347Z","參","data/filted/TPDM,113,審訴,2595,20250113,1.json",False,11718,True,1.632,156,"參照）。茲分述如下：","Negative","大寫中文數字","2025-10-10T14:43:05.855368Z"
547,"1","2025-10-10T14:44:50.571890Z","三","data/filted/TPDM,113,審訴,2611,20250116,1.json",True,11748,True,0.638,36,"三、林禹辰犯如附表編號3所示之罪，處如附表編號3「宣告刑」","Positive","中文數字","2025-10-10T14:44:50.571910Z"
736,"1","2025-10-10T14:49:14.109862Z","二","data/filted/TPDM,113,審訴,2611,20250116,1.json",True,11762,True,0.513,145,"二、核被告林佳男就附表編號1；被告陳凱翔就附表編號2；被告","Positive","中文數字","2025-10-10T14:49:14.109882Z"
901,"1","2025-10-10T14:55:32.706291Z","二","data/filted/TPDM,113,審訴,2611,20250116,1.json",True,11777,True,0.452,248,"二、三人以上共同犯之。","Positive","中文數字","2025-10-10T14:55:32.706310Z"
479,"1","2025-10-10T14:41:59.864814Z","二","data/filted/TPDM,113,審訴,2611,20250116,1.json",True,11788,True,0.481,334,"二、三人以上共同犯之。","Positive","中文數字","2025-10-10T14:41:59.864834Z"
399,"1","2025-10-10T14:39:41.042994Z","參","data/filted/TPDM,113,審訴,2630,20250103,1.json",False,11796,True,1.032,79,"參照）。本案被告使用之工作證，由形式上觀之，係用以證","Negative","大寫中文數字","2025-10-10T14:39:41.043015Z"
170,"1","2025-10-10T14:30:01.258128Z","二","data/filted/TPDM,113,審訴,2643,20250116,1.json",True,11868,True,3.447,78,"二、核被告所為，係犯刑法第339條之4第1項第2款之三人以上共同詐欺取財罪、同法第216條、第210條之行使偽造私文書罪及洗錢防制法第19條第1項後段之洗錢罪。至其偽造署押之行為，係偽造私文書之部分行為；偽造私文書之低度行為（見偵字卷第12至13頁、第25頁），應為行使之高度行為所吸收，均不另論罪。","Positive","中文數字","2025-10-10T14:30:01.258154Z"
754,"1","2025-10-10T14:51:02.161779Z","二","data/filted/TPDM,113,審訴,2643,20250116,1.json",True,11876,True,0.699,128,"二、被告並未因本案犯行而有獲利一節，業據被告於警詢中供承在卷（見偵字卷第13頁），卷內復無證據證明被告確有因本案犯行獲有犯罪所得，就此部分爰不予宣告沒收。","Positive","中文數字","2025-10-10T14:51:02.161820Z"
440,"1","2025-10-10T14:41:05.723077Z","三","data/filted/TPDM,113,審訴,2643,20250116,1.json",True,11887,True,0.566,225,"三、按洗錢防制法之立法目的係在於防範及制止因特定犯罪所得","Positive","中文數字","2025-10-10T14:41:05.723099Z"
1049,"1","2025-10-10T15:00:07.809703Z","五","data/filted/TPDM,113,審訴,2643,20250116,1.json",True,11889,True,0.478,262,"五、核被告所為，係犯刑法第339條之4第1項第2款之三人以上共","Positive","中文數字","2025-10-10T15:00:07.809720Z"
516,"1","2025-10-10T14:43:13.354837Z","三","data/filted/TPDM,113,審訴,2643,20250116,1.json",True,11897,True,0.512,311,"三、收受、持有或使用他人之特定犯罪所得。","Positive","中文數字","2025-10-10T14:43:13.354858Z"
348,"1","2025-10-10T14:38:37.410414Z","㈤","data/filted/TPDM,113,審訴,2644,20250106,1.json",False,11910,True,0.523,82,"㈤被告前開所犯之數罪名，係在同一犯罪決意及預定計畫下所","Positive","圍字數字","2025-10-10T14:38:37.410438Z"
164,"1","2025-10-10T14:29:33.045798Z","未","data/filted/TPDM,113,審訴,2676,20250122,1.json",False,12013,True,1.052,150,"未扣案蓋有偽造「同信儲值證券部」印文1枚，並偽簽「陳","Negative","地支","2025-10-10T14:29:33.045817Z"
971,"1","2025-10-10T14:58:06.468289Z","二","data/filted/TPDM,113,審訴,2676,20250122,1.json",True,12020,True,0.393,191,"二、妨礙或危害國家對於特定犯罪所得之調查、發現、保全、沒","Positive","中文數字","2025-10-10T14:58:06.468317Z"
344,"1","2025-10-10T14:38:33.421395Z","四","data/filted/TPDM,113,審訴,2676,20250122,1.json",True,12022,True,0.601,194,"四、使用自己之特定犯罪所得與他人進行交易。","Positive","中文數字","2025-10-10T14:38:33.421415Z"
199,"1","2025-10-10T14:30:45.353381Z","㈧","data/filted/TPDM,113,審訴,2686,20250117,1.json",True,12090,True,0.769,135,"㈧、被告與「麥釦劫森」、「白大衛」及所屬詐欺集團成員間，","Positive","圍字數字","2025-10-10T14:30:45.353400Z"
332,"1","2025-10-10T14:38:20.807707Z","三","data/filted/TPDM,113,審訴,2699,20250117,1.json",True,12121,True,0.62,30,"三、應適用之法律及科刑審酌事由","Positive","中文數字","2025-10-10T14:38:20.807725Z"
986,"1","2025-10-10T14:58:57.563687Z","二","data/filted/TPDM,113,審訴,2718,20250116,1.json",True,12160,True,0.452,26,"二、證據部分另應補充增列如下「被告張有賜、潘文祥分別於本","Positive","中文數字","2025-10-10T14:58:57.563705Z"
825,"1","2025-10-10T14:52:41.011328Z","三","data/filted/TPDM,113,審訴,2718,20250116,1.json",True,12169,True,0.386,80,"三、被告二人與「上善若水」等人及其他真實姓名年籍不詳之本案詐欺集團其他成員間，具犯意聯絡及行為分擔，應論以共同正犯。","Positive","中文數字","2025-10-10T14:52:41.011349Z"
535,"1","2025-10-10T14:44:37.049146Z","四","data/filted/TPDM,113,審訴,2718,20250116,1.json",True,12178,True,0.914,128,"四、另被告二人依指示向被害人收取之受騙款項，固係渠等洗錢之財物，惟渠等已依指示交與本案詐欺集團其他成員等節，業據渠等於警詢及偵查中供承在卷（【被告張有賜部分】：見偵字卷第13頁、第154頁；【被告潘文祥部分】：見偵字卷第23至24頁、第143至144頁），卷內復無證據證明渠等就上開款項有何事實上管領處分權限，故如對渠等宣告沒收上開洗錢之財物，容有過苛之虞，爰依刑法第38條之2第2項規定，不予宣告沒收。","Positive","中文數字","2025-10-10T14:44:37.049198Z"
784,"1","2025-10-10T14:51:50.862974Z","四","data/filted/TPDM,113,審訴,2718,20250116,1.json",True,12185,True,0.582,220,"四、依刑事訴訟法第251條第1項提起公訴。","Positive","中文數字","2025-10-10T14:51:50.862992Z"
603,"1","2025-10-10T14:46:26.581327Z","㈢","data/filted/TPDM,113,審訴,2723,20250116,1.json",False,12240,True,0.965,73,"㈢經查，被告本案洗錢之財物未達新臺幣（下同）1億元，其於","Positive","圍字數字","2025-10-10T14:46:26.581349Z"
1032,"1","2025-10-10T14:59:48.103954Z","一","data/filted/TPDM,113,審訴,2723,20250116,1.json",True,12249,True,0.552,140,"一、如附表「偽造之印文、署押」欄所示偽造之印文共2枚、署","Positive","中文數字","2025-10-10T14:59:48.103975Z"
616,"1","2025-10-10T14:46:45.500975Z","㈢","data/filted/TPDM,113,審訴,2751,20250108,1.json",False,12281,True,0.576,72,"㈢被告與「黃村長」、「小李」、「小威」及其等所屬詐欺集","Positive","圍字數字","2025-10-10T14:46:45.500993Z"
403,"1","2025-10-10T14:39:50.174206Z","㈣","data/filted/TPDM,113,審訴,2763,20250115,1.json",False,12309,True,0.771,103,"㈣被告2人與其所組成之詐欺集團內不詳成員就本件犯行，有犯","Positive","圍字數字","2025-10-10T14:39:50.174228Z"
920,"1","2025-10-10T14:55:58.090068Z","四","data/filted/TPDM,113,審訴,2763,20250115,1.json",True,12322,True,0.425,182,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T14:55:58.090087Z"
134,"1","2025-10-10T13:44:59.834878Z","參","data/filted/TPDM,113,審訴,2776,20250117,1.json",False,12359,True,3.543,234,"參與犯罪組織罪嫌。惟被告郭忠霖於本案繫屬前，已因加入","Negative","大寫中文數字","2025-10-10T13:44:59.834900Z"
688,"1","2025-10-10T14:48:13.924172Z","三","data/filted/TPDM,113,審訴,2846,20250124,1.json",True,12425,True,0.526,174,"三、以廣播電視、電子通訊、網際網路或其他媒體等傳播工具，","Positive","中文數字","2025-10-10T14:48:13.924192Z"
319,"1","2025-10-10T14:38:04.977327Z","一","data/filted/TPDM,113,審訴,2862,20250122,1.json",True,12516,True,0.673,96,"一、王建祥於民國113年6月13日起，加入真實姓名年籍不詳、綽","Positive","中文數字","2025-10-10T14:38:04.977345Z"
833,"1","2025-10-10T14:52:57.356812Z","未","data/filted/TPDM,113,審訴,2923,20250122,1.json",False,12600,True,0.843,515,"未達新臺幣一億元者，處 6 月以上 5 年以下有期徒刑，併科新","Negative","地支","2025-10-10T14:52:57.356833Z"
487,"1","2025-10-10T14:42:08.213155Z","一","data/filted/TPDM,113,審訴,326,20250108,2.json",True,12625,True,0.495,145,"一、經查，被告李駿翔於本院準備程序中供稱：「（報酬為總金額的2％，是否如此？）這個％數是正確的，但是我沒有領到錢，我之前說直接從贓款當中抽，但是因為上頭『北峰』跟我講，不要直接拿，所以就都沒有領到了」；暨被告陳俊豪於本院準備程序中供稱：「比例正確，但是實際上沒有拿到錢，我只認識蔡建訓，上頭說先給上面那位，但是蔡建訓都沒有拿給我」等語（見本院卷第80頁）；卷內復無證據證明渠等確有因本案犯行獲有犯罪所得，爰均不予宣告沒收，附此敘明。","Positive","中文數字","2025-10-10T14:42:08.213175Z"
489,"1","2025-10-10T14:42:10.359072Z","一","data/filted/TPDM,113,審訴,326,20250108,2.json",True,12639,True,0.55,254,"一、意圖掩飾或隱匿特定犯罪所得來源，或使他人逃避刑事追訴","Positive","中文數字","2025-10-10T14:42:10.359092Z"
719,"1","2025-10-10T14:48:53.412387Z","四","data/filted/TPDM,113,審訴,681,20250114,1.json",True,12714,True,0.561,63,"四、據上論斷，應依刑事訴訟法第273條之1第1項、第299條第1","Positive","中文數字","2025-10-10T14:48:53.412414Z"
556,"1","2025-10-10T14:44:59.702252Z","四","data/filted/TPDM,113,審訴,681,20250114,1.json",True,12727,True,0.548,163,"四、以電腦合成或其他科技方法製作關於他人不實影像、聲音或","Positive","中文數字","2025-10-10T14:44:59.702273Z"
386,"1","2025-10-10T14:39:23.468242Z","一","data/filted/TPDM,113,審訴緝,67,20250121,1.json",True,12779,True,0.587,20,"一、本案之犯罪事實，除起訴書之附表不引用（起訴書附表所載","Positive","中文數字","2025-10-10T14:39:23.468262Z"
939,"1","2025-10-10T14:56:19.972278Z","一","data/filted/TPDM,113,審訴緝,67,20250121,1.json",True,12805,True,0.393,242,"一、證據清單及待證事實：","Positive","中文數字","2025-10-10T14:56:19.972301Z"
290,"1","2025-10-10T14:34:57.583257Z","二","data/filted/TPDM,113,審訴緝,87,20250116,1.json",True,12820,True,0.515,142,"二、妨礙或危害國家對於特定犯罪所得之調查、發現、保全、沒","Positive","中文數字","2025-10-10T14:34:57.583275Z"
521,"1","2025-10-10T14:43:18.528879Z","㈠","data/filted/TPDM,113,易,1028,20250121,1.json",False,12889,True,0.462,64,"㈠本案犬隻並非被告所有：","Positive","圍字數字","2025-10-10T14:43:18.528897Z"
706,"1","2025-10-10T14:48:37.459607Z","未","data/filted/TPDM,113,易,1081,20250110,1.json",False,12920,True,0.979,155,"未據扣案，自應依刑法第38條之1第1項前段、第3項之規定","Negative","地支","2025-10-10T14:48:37.459625Z"
907,"1","2025-10-10T14:55:39.465381Z","㈡","data/filted/TPDM,113,易,1173,20250123,1.json",False,12961,True,0.456,42,"㈡又公訴意旨固以依監視器畫面及該署檢察事務官勘驗報告顯","Positive","圍字數字","2025-10-10T14:55:39.465399Z"
956,"1","2025-10-10T14:57:00.191195Z","一","data/filted/TPDM,113,易,1191,20250115,1.json",True,12965,True,0.395,20,"一、吳玉鳳意圖為自己不法之所有，基於竊盜之犯意，於民國11","Positive","中文數字","2025-10-10T14:57:00.191216Z"
499,"1","2025-10-10T14:42:20.558877Z","㈠","data/filted/TPDM,113,易,1257,20250123,1.json",False,13069,True,0.419,128,"㈠被告出具之本案收據，雖為犯本案所用之物，但已交付胡嘉","Positive","圍字數字","2025-10-10T14:42:20.558899Z"
758,"1","2025-10-10T14:51:07.203364Z","㈤","data/filted/TPDM,113,易,1279,20250121,1.json",False,13085,True,0.517,140,"㈤至被告雖辯稱其並無竊盜犯意，其當時有將蝦子及蔬菜都拿","Positive","圍字數字","2025-10-10T14:51:07.203388Z"
1050,"1","2025-10-10T15:00:08.922509Z","一","data/filted/TPDM,113,易,1332,20250102,1.json",True,13109,True,0.543,34,"一、本判決所引被告以外之人於審判外所為之陳述，悉經當事人","Positive","中文數字","2025-10-10T15:00:08.922533Z"
